,Store Name,Department,customer_time,Age_Group,Day_Name,Count of employees across each condition,Employee Salary,Count of employees across each store,Avg sales across each store,Count of Customers,Employee to sales ratio,Predicted Values
5053,FIPL 38,Supervisor,Evening Shift (3 PM - 6 PM),Male (23-50),Wednesday,3,2423963346,6,458.1758525345622,156,76.3626420890937,2.84
5054,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Friday,2,2423963346,6,458.1758525345622,168,76.3626420890937,2.13
5055,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Monday,2,2423963346,6,458.1758525345622,156,76.3626420890937,2.13
5056,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Saturday,2,2423963346,6,458.1758525345622,120,76.3626420890937,2.13
5057,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Sunday,2,2423963346,6,458.1758525345622,84,76.3626420890937,2.13
5058,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Thursday,2,2423963346,6,458.1758525345622,156,76.3626420890937,2.13
5059,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Tuesday,2,2423963346,6,458.1758525345622,108,76.3626420890937,2.13
5060,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (23-50),Wednesday,2,2423963346,6,458.1758525345622,132,76.3626420890937,2.13
5061,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (50-65),Friday,1,2423963346,6,458.1758525345622,168,76.3626420890937,1.0
5062,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (50-65),Monday,1,2423963346,6,458.1758525345622,156,76.3626420890937,1.0
5063,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (50-65),Saturday,1,2423963346,6,458.1758525345622,120,76.3626420890937,1.0
5064,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (50-65),Sunday,1,2423963346,6,458.1758525345622,84,76.3626420890937,1.0
5065,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (50-65),Thursday,1,2423963346,6,458.1758525345622,156,76.3626420890937,1.0
5066,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (50-65),Tuesday,1,2423963346,6,458.1758525345622,108,76.3626420890937,1.0
5067,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Female (50-65),Wednesday,1,2423963346,6,458.1758525345622,132,76.3626420890937,1.0
5068,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Male (23-50),Friday,3,2423963346,6,458.1758525345622,168,76.3626420890937,2.84
5069,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Male (23-50),Monday,3,2423963346,6,458.1758525345622,156,76.3626420890937,2.84
5070,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Male (23-50),Saturday,3,2423963346,6,458.1758525345622,120,76.3626420890937,2.84
5071,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Male (23-50),Sunday,3,2423963346,6,458.1758525345622,84,76.3626420890937,2.84
5072,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Male (23-50),Thursday,3,2423963346,6,458.1758525345622,156,76.3626420890937,2.84
5073,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Male (23-50),Tuesday,3,2423963346,6,458.1758525345622,108,76.3626420890937,2.84
5074,FIPL 38,Supervisor,Morning Shift (10 AM - 12 PM),Male (23-50),Wednesday,3,2423963346,6,458.1758525345622,132,76.3626420890937,2.84
5075,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Friday,2,2423963346,6,458.1758525345622,300,76.3626420890937,2.13
5076,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Monday,2,2423963346,6,458.1758525345622,540,76.3626420890937,2.13
5077,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Saturday,2,2423963346,6,458.1758525345622,468,76.3626420890937,2.13
5078,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Sunday,2,2423963346,6,458.1758525345622,288,76.3626420890937,2.13
5079,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Thursday,2,2423963346,6,458.1758525345622,300,76.3626420890937,2.13
5080,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Tuesday,2,2423963346,6,458.1758525345622,360,76.3626420890937,2.13
5081,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (23-50),Wednesday,2,2423963346,6,458.1758525345622,384,76.3626420890937,2.13
5082,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (50-65),Friday,1,2423963346,6,458.1758525345622,300,76.3626420890937,1.0
5083,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (50-65),Monday,1,2423963346,6,458.1758525345622,540,76.3626420890937,1.0
5084,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (50-65),Saturday,1,2423963346,6,458.1758525345622,468,76.3626420890937,1.0
5085,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (50-65),Sunday,1,2423963346,6,458.1758525345622,288,76.3626420890937,1.0
5086,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (50-65),Thursday,1,2423963346,6,458.1758525345622,300,76.3626420890937,1.0
5087,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (50-65),Tuesday,1,2423963346,6,458.1758525345622,360,76.3626420890937,1.0
5088,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Female (50-65),Wednesday,1,2423963346,6,458.1758525345622,384,76.3626420890937,1.0
5089,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Male (23-50),Friday,3,2423963346,6,458.1758525345622,300,76.3626420890937,2.84
5090,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Male (23-50),Monday,3,2423963346,6,458.1758525345622,540,76.3626420890937,2.84
5091,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Male (23-50),Saturday,3,2423963346,6,458.1758525345622,468,76.3626420890937,2.84
5092,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Male (23-50),Sunday,3,2423963346,6,458.1758525345622,288,76.3626420890937,2.84
5093,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Male (23-50),Thursday,3,2423963346,6,458.1758525345622,300,76.3626420890937,2.84
5094,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Male (23-50),Tuesday,3,2423963346,6,458.1758525345622,360,76.3626420890937,2.84
5095,FIPL 38,Supervisor,Night Shift (6 PM - 9 PM),Male (23-50),Wednesday,3,2423963346,6,458.1758525345622,384,76.3626420890937,2.84
5292,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Friday,3,720959388,4,460.09308219178087,48,115.02327054794522,1.45
5293,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Monday,3,720959388,4,460.09308219178087,48,115.02327054794522,1.45
5294,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Saturday,3,720959388,4,460.09308219178087,96,115.02327054794522,1.45
5295,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Sunday,3,720959388,4,460.09308219178087,60,115.02327054794522,1.45
5296,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Thursday,3,720959388,4,460.09308219178087,84,115.02327054794522,1.45
5297,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Tuesday,3,720959388,4,460.09308219178087,18,115.02327054794522,1.45
5298,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Wednesday,3,720959388,4,460.09308219178087,54,115.02327054794522,1.45
5299,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Friday,1,720959388,4,460.09308219178087,48,115.02327054794522,2.45
5300,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Monday,1,720959388,4,460.09308219178087,48,115.02327054794522,2.45
5301,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Saturday,1,720959388,4,460.09308219178087,96,115.02327054794522,2.45
5302,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Sunday,1,720959388,4,460.09308219178087,60,115.02327054794522,2.45
5303,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Thursday,1,720959388,4,460.09308219178087,84,115.02327054794522,2.45
5304,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Tuesday,1,720959388,4,460.09308219178087,18,115.02327054794522,2.45
5305,FIPL 4,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Wednesday,1,720959388,4,460.09308219178087,54,115.02327054794522,2.45
5306,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Friday,3,720959388,4,460.09308219178087,84,115.02327054794522,1.45
5307,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Monday,3,720959388,4,460.09308219178087,78,115.02327054794522,1.45
5308,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Saturday,3,720959388,4,460.09308219178087,90,115.02327054794522,1.45
5309,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Sunday,3,720959388,4,460.09308219178087,84,115.02327054794522,1.45
5310,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Thursday,3,720959388,4,460.09308219178087,90,115.02327054794522,1.45
5311,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Tuesday,3,720959388,4,460.09308219178087,78,115.02327054794522,1.45
5312,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Wednesday,3,720959388,4,460.09308219178087,54,115.02327054794522,1.45
5313,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Friday,1,720959388,4,460.09308219178087,84,115.02327054794522,2.45
5314,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Monday,1,720959388,4,460.09308219178087,78,115.02327054794522,2.45
5315,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Saturday,1,720959388,4,460.09308219178087,90,115.02327054794522,2.45
5316,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Sunday,1,720959388,4,460.09308219178087,84,115.02327054794522,2.45
5317,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Thursday,1,720959388,4,460.09308219178087,90,115.02327054794522,2.45
5318,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Tuesday,1,720959388,4,460.09308219178087,78,115.02327054794522,2.45
5319,FIPL 4,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Wednesday,1,720959388,4,460.09308219178087,54,115.02327054794522,2.45
5320,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Friday,3,720959388,4,460.09308219178087,42,115.02327054794522,1.45
5321,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Monday,3,720959388,4,460.09308219178087,138,115.02327054794522,1.45
5322,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Saturday,3,720959388,4,460.09308219178087,102,115.02327054794522,1.45
5323,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Sunday,3,720959388,4,460.09308219178087,108,115.02327054794522,1.45
5324,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Thursday,3,720959388,4,460.09308219178087,30,115.02327054794522,1.45
5325,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Tuesday,3,720959388,4,460.09308219178087,84,115.02327054794522,1.45
5326,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Wednesday,3,720959388,4,460.09308219178087,48,115.02327054794522,1.45
5327,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Friday,1,720959388,4,460.09308219178087,42,115.02327054794522,2.45
5328,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Monday,1,720959388,4,460.09308219178087,138,115.02327054794522,2.45
5329,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Saturday,1,720959388,4,460.09308219178087,102,115.02327054794522,2.45
5330,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Sunday,1,720959388,4,460.09308219178087,108,115.02327054794522,2.45
5331,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Thursday,1,720959388,4,460.09308219178087,30,115.02327054794522,2.45
5332,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Tuesday,1,720959388,4,460.09308219178087,84,115.02327054794522,2.45
5333,FIPL 4,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Wednesday,1,720959388,4,460.09308219178087,48,115.02327054794522,2.45
5334,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Friday,3,720959388,4,460.09308219178087,168,115.02327054794522,1.45
5335,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Monday,3,720959388,4,460.09308219178087,126,115.02327054794522,1.45
5336,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Saturday,3,720959388,4,460.09308219178087,228,115.02327054794522,1.45
5337,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Sunday,3,720959388,4,460.09308219178087,126,115.02327054794522,1.45
5338,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Thursday,3,720959388,4,460.09308219178087,180,115.02327054794522,1.45
5339,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Tuesday,3,720959388,4,460.09308219178087,144,115.02327054794522,1.45
5340,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Female (23-50),Wednesday,3,720959388,4,460.09308219178087,138,115.02327054794522,1.45
5341,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Friday,1,720959388,4,460.09308219178087,168,115.02327054794522,2.45
5342,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Monday,1,720959388,4,460.09308219178087,126,115.02327054794522,2.45
5343,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Saturday,1,720959388,4,460.09308219178087,228,115.02327054794522,2.45
5344,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Sunday,1,720959388,4,460.09308219178087,126,115.02327054794522,2.45
5345,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Thursday,1,720959388,4,460.09308219178087,180,115.02327054794522,2.45
5346,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Tuesday,1,720959388,4,460.09308219178087,144,115.02327054794522,2.45
5347,FIPL 4,Employee,Night Shift (6 PM - 9 PM),Male (23-50),Wednesday,1,720959388,4,460.09308219178087,138,115.02327054794522,2.45
5348,FIPL 4,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Friday,2,1212349836,2,460.09308219178087,48,230.04654109589043,1.38
5349,FIPL 4,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Monday,2,1212349836,2,460.09308219178087,48,230.04654109589043,1.38
5350,FIPL 4,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Saturday,2,1212349836,2,460.09308219178087,96,230.04654109589043,1.38
5351,FIPL 4,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Sunday,2,1212349836,2,460.09308219178087,60,230.04654109589043,1.38
5352,FIPL 4,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Thursday,2,1212349836,2,460.09308219178087,84,230.04654109589043,1.38
5353,FIPL 4,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Tuesday,2,1212349836,2,460.09308219178087,18,230.04654109589043,1.38
5354,FIPL 4,Manager,Afternoon Shift (12 PM - 3 PM),Male (23-50),Wednesday,2,1212349836,2,460.09308219178087,54,230.04654109589043,1.38
5355,FIPL 4,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Friday,2,1212349836,2,460.09308219178087,84,230.04654109589043,1.38
5356,FIPL 4,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Monday,2,1212349836,2,460.09308219178087,78,230.04654109589043,1.38
5357,FIPL 4,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Saturday,2,1212349836,2,460.09308219178087,90,230.04654109589043,1.38
5358,FIPL 4,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Sunday,2,1212349836,2,460.09308219178087,84,230.04654109589043,1.38
5359,FIPL 4,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Thursday,2,1212349836,2,460.09308219178087,90,230.04654109589043,1.38
5360,FIPL 4,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Tuesday,2,1212349836,2,460.09308219178087,78,230.04654109589043,1.38
5361,FIPL 4,Manager,Evening Shift (3 PM - 6 PM),Male (23-50),Wednesday,2,1212349836,2,460.09308219178087,54,230.04654109589043,1.38
5362,FIPL 4,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Friday,2,1212349836,2,460.09308219178087,42,230.04654109589043,1.38
5363,FIPL 4,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Monday,2,1212349836,2,460.09308219178087,138,230.04654109589043,1.38
5364,FIPL 4,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Saturday,2,1212349836,2,460.09308219178087,102,230.04654109589043,1.38
5365,FIPL 4,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Sunday,2,1212349836,2,460.09308219178087,108,230.04654109589043,1.38
5366,FIPL 4,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Thursday,2,1212349836,2,460.09308219178087,30,230.04654109589043,1.38
5367,FIPL 4,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Tuesday,2,1212349836,2,460.09308219178087,84,230.04654109589043,1.38
5368,FIPL 4,Manager,Morning Shift (10 AM - 12 PM),Male (23-50),Wednesday,2,1212349836,2,460.09308219178087,48,230.04654109589043,1.38
5369,FIPL 4,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Friday,2,1212349836,2,460.09308219178087,168,230.04654109589043,1.38
5370,FIPL 4,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Monday,2,1212349836,2,460.09308219178087,126,230.04654109589043,1.38
5371,FIPL 4,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Saturday,2,1212349836,2,460.09308219178087,228,230.04654109589043,1.38
5372,FIPL 4,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Sunday,2,1212349836,2,460.09308219178087,126,230.04654109589043,1.38
5373,FIPL 4,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Thursday,2,1212349836,2,460.09308219178087,180,230.04654109589043,1.38
5374,FIPL 4,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Tuesday,2,1212349836,2,460.09308219178087,144,230.04654109589043,1.38
5375,FIPL 4,Manager,Night Shift (6 PM - 9 PM),Male (23-50),Wednesday,2,1212349836,2,460.09308219178087,138,230.04654109589043,1.38
5824,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Friday,2,820350648,4,434.7030982905983,54,108.67577457264957,1.28
5825,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Monday,2,820350648,4,434.7030982905983,42,108.67577457264957,1.28
5826,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Saturday,2,820350648,4,434.7030982905983,72,108.67577457264957,1.28
5827,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Sunday,2,820350648,4,434.7030982905983,42,108.67577457264957,1.28
5828,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Thursday,2,820350648,4,434.7030982905983,96,108.67577457264957,1.28
5829,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Tuesday,2,820350648,4,434.7030982905983,42,108.67577457264957,1.28
5830,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (23-50),Wednesday,2,820350648,4,434.7030982905983,90,108.67577457264957,1.28
5831,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (50-65),Friday,1,820350648,4,434.7030982905983,54,108.67577457264957,1.12
5832,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (50-65),Monday,1,820350648,4,434.7030982905983,42,108.67577457264957,1.12
5833,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (50-65),Saturday,1,820350648,4,434.7030982905983,72,108.67577457264957,1.12
5834,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (50-65),Sunday,1,820350648,4,434.7030982905983,42,108.67577457264957,1.12
5835,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (50-65),Thursday,1,820350648,4,434.7030982905983,96,108.67577457264957,1.12
5836,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (50-65),Tuesday,1,820350648,4,434.7030982905983,42,108.67577457264957,1.12
5837,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Female (50-65),Wednesday,1,820350648,4,434.7030982905983,90,108.67577457264957,1.12
5838,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Friday,1,820350648,4,434.7030982905983,54,108.67577457264957,2.92
5839,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Monday,1,820350648,4,434.7030982905983,42,108.67577457264957,2.92
5840,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Saturday,1,820350648,4,434.7030982905983,72,108.67577457264957,2.92
5841,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Sunday,1,820350648,4,434.7030982905983,42,108.67577457264957,2.92
5842,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Thursday,1,820350648,4,434.7030982905983,96,108.67577457264957,2.92
5843,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Tuesday,1,820350648,4,434.7030982905983,42,108.67577457264957,2.92
5844,FIPL 7,Employee,Afternoon Shift (12 PM - 3 PM),Male (23-50),Wednesday,1,820350648,4,434.7030982905983,90,108.67577457264957,2.92
5845,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Friday,2,820350648,4,434.7030982905983,96,108.67577457264957,1.28
5846,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Monday,2,820350648,4,434.7030982905983,84,108.67577457264957,1.28
5847,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Saturday,2,820350648,4,434.7030982905983,96,108.67577457264957,1.28
5848,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Sunday,2,820350648,4,434.7030982905983,84,108.67577457264957,1.28
5849,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Thursday,2,820350648,4,434.7030982905983,90,108.67577457264957,1.28
5850,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Tuesday,2,820350648,4,434.7030982905983,72,108.67577457264957,1.28
5851,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (23-50),Wednesday,2,820350648,4,434.7030982905983,78,108.67577457264957,1.28
5852,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (50-65),Friday,1,820350648,4,434.7030982905983,96,108.67577457264957,1.12
5853,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (50-65),Monday,1,820350648,4,434.7030982905983,84,108.67577457264957,1.12
5854,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (50-65),Saturday,1,820350648,4,434.7030982905983,96,108.67577457264957,1.12
5855,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (50-65),Sunday,1,820350648,4,434.7030982905983,84,108.67577457264957,1.12
5856,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (50-65),Thursday,1,820350648,4,434.7030982905983,90,108.67577457264957,1.12
5857,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (50-65),Tuesday,1,820350648,4,434.7030982905983,72,108.67577457264957,1.12
5858,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Female (50-65),Wednesday,1,820350648,4,434.7030982905983,78,108.67577457264957,1.12
5859,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Friday,1,820350648,4,434.7030982905983,96,108.67577457264957,2.92
5860,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Monday,1,820350648,4,434.7030982905983,84,108.67577457264957,2.92
5861,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Saturday,1,820350648,4,434.7030982905983,96,108.67577457264957,2.92
5862,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Sunday,1,820350648,4,434.7030982905983,84,108.67577457264957,2.92
5863,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Thursday,1,820350648,4,434.7030982905983,90,108.67577457264957,2.92
5864,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Tuesday,1,820350648,4,434.7030982905983,72,108.67577457264957,2.92
5865,FIPL 7,Employee,Evening Shift (3 PM - 6 PM),Male (23-50),Wednesday,1,820350648,4,434.7030982905983,78,108.67577457264957,2.92
5866,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Friday,2,820350648,4,434.7030982905983,60,108.67577457264957,1.28
5867,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Monday,2,820350648,4,434.7030982905983,84,108.67577457264957,1.28
5868,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Saturday,2,820350648,4,434.7030982905983,60,108.67577457264957,1.28
5869,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Sunday,2,820350648,4,434.7030982905983,48,108.67577457264957,1.28
5870,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Thursday,2,820350648,4,434.7030982905983,48,108.67577457264957,1.28
5871,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Tuesday,2,820350648,4,434.7030982905983,72,108.67577457264957,1.28
5872,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (23-50),Wednesday,2,820350648,4,434.7030982905983,96,108.67577457264957,1.28
5873,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (50-65),Friday,1,820350648,4,434.7030982905983,60,108.67577457264957,1.12
5874,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (50-65),Monday,1,820350648,4,434.7030982905983,84,108.67577457264957,1.12
5875,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (50-65),Saturday,1,820350648,4,434.7030982905983,60,108.67577457264957,1.12
5876,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (50-65),Sunday,1,820350648,4,434.7030982905983,48,108.67577457264957,1.12
5877,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (50-65),Thursday,1,820350648,4,434.7030982905983,48,108.67577457264957,1.12
5878,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (50-65),Tuesday,1,820350648,4,434.7030982905983,72,108.67577457264957,1.12
5879,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Female (50-65),Wednesday,1,820350648,4,434.7030982905983,96,108.67577457264957,1.12
5880,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Friday,1,820350648,4,434.7030982905983,60,108.67577457264957,2.92
5881,FIPL 7,Employee,Morning Shift (10 AM - 12 PM),Male (23-50),Monday,1,820350648,4,434.7030982905983,84,108.67577457264957,2.92
